Event.Nr,CDA.nSCR,CDA.Latency,CDA.AmpSum,CDA.SCR,CDA.ISCR,CDA.PhasicMax,CDA.Tonic,TTP.nSCR,TTP.Latency,TTP.AmpSum,Global.Mean,Global.MaxDeflection,Event.NID,Event.Name,Condition,group,sub
13,1,2.8635,0.1165,0.0012,0.4904,0.401,13.506,1,2.7235,0.0516,13.6814,0.0516,5,5,CSminus1,VPTSD,85
14,1,4.0535,0.0353,0.0003,0.1346,0.1636,13.3916,1,3.3835,0.1228,13.4,0.018,5,5,CSplus1,VPTSD,85
15,0,   NaN,0.0,0.0001,0.0246,0.0376,13.3002,0,   NaN,0.0,13.3265,0.0,5,5,CSminus1,VPTSD,85
16,1,3.5135,0.0124,0.0002,0.0791,0.0905,13.1491,0,   NaN,0.0,13.1561,0.0021,5,5,CSminus1,VPTSD,85
17,1,3.8435,0.0278,0.0002,0.067,0.8382,12.9992,2,3.1735,0.0681,13.0348,0.043,5,5,CSplus1,VPTSD,85
18,0,   NaN,0.0,0.0005,0.1865,0.2262,13.122,1,4.4835,0.0101,13.2609,0.0034,5,5,CSplusUS1,VPTSD,85
19,0,   NaN,0.0,0.0,0.0,0.0343,12.986,0,   NaN,0.0,12.9929,0.0,5,5,CSminus1,VPTSD,85
20,0,   NaN,0.0,0.0001,0.0391,0.0911,12.8768,1,4.0935,0.0676,12.8792,0.0021,5,5,CSplus1,VPTSD,85
21,1,1.9735,0.0155,0.0004,0.1703,0.2279,12.8114,1,4.1035,0.0733,12.8437,0.0058,5,5,CSplus1,VPTSD,85
22,0,   NaN,0.0,0.0003,0.1354,0.2501,12.7198,0,   NaN,0.0,12.7448,0.0005,5,5,CSminus1,VPTSD,85
23,1,1.5035,0.0137,0.0,0.0044,0.0845,12.6282,0,   NaN,0.0,12.6442,0.0059,5,5,CSplus1,VPTSD,85
24,0,   NaN,0.0,0.0001,0.0388,0.0547,12.5238,0,   NaN,0.0,12.5286,0.0,5,5,CSplusUS1,VPTSD,85
25,2,1.3335,0.0479,0.0004,0.1678,0.9252,12.3695,2,3.1735,0.6489,12.4064,0.0508,5,5,CSminus1,VPTSD,85
26,1,1.8435,0.0407,0.0008,0.3143,0.1582,12.6722,0,   NaN,0.0,12.8754,0.0,5,5,CSplus1,VPTSD,85
27,1,2.3535,0.0166,0.0003,0.1131,0.0856,12.5633,0,   NaN,0.0,12.5829,0.0007,5,5,CSminus1,VPTSD,85
28,1,2.2635,0.0115,0.0003,0.1271,0.1909,12.4296,1,4.0535,0.0935,12.4443,0.0035,5,5,CSplus1,VPTSD,85
29,0,   NaN,0.0,0.0004,0.1443,0.1777,12.4573,1,2.9035,0.111,12.4947,0.0122,5,5,CSplus1,VPTSD,85
30,0,   NaN,0.0,0.0002,0.0632,0.1012,12.4377,0,   NaN,0.0,12.4608,0.0,5,5,CSminus1,VPTSD,85
1,4,1.9585,2.2713,0.021,8.3962,9.3216,19.6013,2,3.8185,0.1818,20.7987,2.0326,5,5,CSplusUS1,HC,24
2,1,2.6485,0.0433,0.0002,0.0755,0.2541,20.0077,0,   NaN,0.0,20.21,0.0,5,5,CSplus1,HC,24
3,2,1.5985,1.11,0.01,4.0027,5.7524,19.7445,1,1.2985,0.9189,20.6543,0.9189,5,5,CSminus1,HC,24
4,4,0.6185,0.208,0.0013,0.5362,1.6942,19.5558,2,3.3685,0.29,19.722,0.1459,5,5,CSplusUS1,HC,24
5,4,0.6885,0.2709,0.0025,0.9957,0.5044,19.3822,0,   NaN,0.0,19.7839,0.0045,5,5,CSminus1,HC,24
6,1,2.4585,0.6021,0.0054,2.1744,2.6756,19.0755,1,1.9885,0.5831,19.3251,0.5831,5,5,CSplus1,HC,24
7,2,3.2085,0.4096,0.0023,0.9228,2.3135,19.1653,2,3.1085,0.5282,19.6211,0.3037,5,5,CSplusUS1,HC,24
8,2,2.8985,0.1612,0.0012,0.4668,0.3338,19.3717,0,   NaN,0.0,20.211,0.0008,5,5,CSminus1,HC,24
9,1,2.4585,0.0209,0.0001,0.0516,0.1022,19.0198,0,   NaN,0.0,19.0307,0.0011,5,5,CSplus1,HC,24
10,1,1.7285,0.0336,0.0004,0.1588,0.1762,18.7161,1,1.5285,0.0155,18.7471,0.0162,5,5,CSminus1,HC,24
11,4,1.0185,0.1273,0.001,0.3816,1.566,18.3734,2,3.3685,0.2861,18.5663,0.1482,5,5,CSplusUS1,HC,24
12,3,0.5485,0.0593,0.0005,0.1808,0.1509,18.8028,0,   NaN,0.0,19.0289,0.0,5,5,CSplus1,HC,24
13,5,0.6085,0.0828,0.0009,0.3418,0.1106,18.3743,0,   NaN,0.0,18.4661,0.0001,5,5,CSminus1,HC,24
14,1,1.1785,1.0963,0.0114,4.5533,3.9602,18.2045,0,   NaN,0.0,18.9535,1.0904,5,5,CSplus1,HC,24
15,1,2.7385,0.0268,0.0002,0.0602,0.1427,18.4372,0,   NaN,0.0,18.4678,0.0043,5,5,CSminus1,HC,24
16,1,1.7285,0.0267,0.0004,0.1599,0.0949,18.2075,0,   NaN,0.0,18.2822,0.001,5,5,CSplus1,HC,24
17,5,0.9585,0.1508,0.0012,0.4665,1.5706,17.9653,2,3.2585,0.2985,18.0741,0.1537,5,5,CSplusUS1,HC,24
18,4,0.5485,0.0855,0.0008,0.3038,0.191,18.4561,0,   NaN,0.0,18.6724,0.0004,5,5,CSminus1,HC,24
19,1,1.1585,0.0626,0.0007,0.2782,0.2577,18.2331,1,0.9985,0.0265,18.2796,0.0265,5,5,CSminus1,HC,24
20,1,4.0685,0.1624,0.0013,0.523,0.7445,18.0703,1,3.6585,0.1529,18.0989,0.0906,5,5,CSplus1,HC,24
21,1,3.9785,0.033,0.0003,0.1386,0.1208,17.9476,0,   NaN,0.0,17.9835,0.0059,5,5,CSplus1,HC,24
22,0,   NaN,0.0,0.0001,0.0345,0.0358,17.7618,0,   NaN,0.0,17.769,0.0008,5,5,CSminus1,HC,24
23,1,2.9285,0.0852,0.0009,0.3609,0.3303,17.5573,1,2.6385,0.0577,17.5998,0.0577,5,5,CSplus1,HC,24
24,1,3.5185,0.4128,0.004,1.5875,1.6631,17.3861,1,2.9685,0.3899,17.4527,0.3634,5,5,CSminus1,HC,24
25,5,0.9985,0.1302,0.001,0.3922,1.4707,17.2662,2,3.3585,0.2872,17.4238,0.1542,5,5,CSplusUS1,HC,24
26,2,3.2685,0.0239,0.0004,0.1464,0.0683,17.9865,0,   NaN,0.0,18.1039,0.0,5,5,CSplus1,HC,24
27,4,0.7585,0.2836,0.0025,0.9905,0.5989,17.8121,1,1.7285,0.0559,18.0852,0.0559,5,5,CSminus1,HC,24
28,0,   NaN,0.0,0.0001,0.0209,0.0346,17.7541,0,   NaN,0.0,17.7647,0.0003,5,5,CSplus1,HC,24
29,2,1.5685,0.029,0.0005,0.2156,0.0942,17.5605,0,   NaN,0.0,17.6504,0.0,5,5,CSplus1,HC,24
30,2,0.8285,0.5623,0.0047,1.8907,2.0115,17.5147,0,   NaN,0.0,17.8845,0.51,5,5,CSminus1,HC,24
1,3,1.8945,0.7372,0.0076,3.0542,2.1528,21.1717,2,1.4545,0.739,21.6336,0.7178,5,5,CSplusUS1,VPTSD,101
2,4,1.0355,0.7622,0.0074,2.9773,1.4397,21.8693,2,0.7955,0.7298,22.1774,0.5506,5,5,CSplus1,VPTSD,101
3,2,1.7445,0.7767,0.0081,3.2512,2.4788,21.8529,1,1.4845,0.4848,22.3782,0.4848,5,5,CSminus1,VPTSD,101
4,3,0.8545,0.6829,0.0064,2.5474,2.6533,21.9222,3,0.6945,0.9836,22.2535,0.3538,5,5,CSplusUS1,VPTSD,101
5,3,1.7245,0.8358,0.007,2.8099,1.8869,21.8268,1,1.3445,0.5948,22.0809,0.498,5,5,CSminus1,VPTSD,101
6,2,1.7445,0.5914,0.0065,2.6042,2.0761,21.6195,1,1.4445,0.3787,22.1201,0.3787,5,5,CSplus1,VPTSD,101
7,4,0.6145,0.9275,0.0069,2.7781,1.6762,21.6323,1,3.9545,0.2165,21.9381,0.4358,5,5,CSplusUS1,VPTSD,101
8,2,1.7145,0.5019,0.0051,2.0369,1.885,21.5613,2,1.3945,0.3006,21.9278,0.287,5,5,CSminus1,VPTSD,101
9,3,1.6945,0.437,0.0046,1.8356,1.6477,21.5725,2,1.3245,0.5047,21.8041,0.4297,5,5,CSplus1,VPTSD,101
10,1,1.8045,0.1805,0.0015,0.6141,1.0527,21.5519,1,1.4945,0.1663,21.6468,0.1663,5,5,CSminus1,VPTSD,101
11,3,1.8745,0.4376,0.0052,2.062,2.0367,21.4621,2,1.4845,1.104,21.6008,0.3846,5,5,CSplusUS1,VPTSD,101
12,2,1.6345,0.4703,0.0049,1.975,1.3067,21.4828,1,1.3145,0.4691,21.6329,0.3694,5,5,CSplus1,VPTSD,101
13,2,1.8445,0.4003,0.0041,1.633,1.0207,21.4076,1,1.6345,0.2894,21.5641,0.259,5,5,CSminus1,VPTSD,101
14,3,1.6445,0.577,0.0059,2.3625,1.6902,21.3826,1,1.3145,0.4081,21.6695,0.4069,5,5,CSplus1,VPTSD,101
15,1,2.0045,0.1999,0.002,0.8017,0.7808,21.342,1,1.5845,0.1773,21.4383,0.1773,5,5,CSminus1,VPTSD,101
16,1,1.6045,0.2148,0.0022,0.8712,1.0722,21.2478,1,1.2045,0.2085,21.3804,0.2085,5,5,CSplus1,VPTSD,101
17,2,1.9045,0.2285,0.0027,1.0726,0.9233,21.1996,1,1.4545,0.2092,21.3125,0.2092,5,5,CSplusUS1,VPTSD,101
18,4,1.9745,0.4876,0.0046,1.8404,2.1417,21.1926,2,1.4445,1.1717,21.2912,0.3453,5,5,CSminus1,VPTSD,101
19,2,1.9545,0.1471,0.0016,0.6313,0.6384,21.3192,1,1.7245,0.1183,21.4192,0.1183,5,5,CSminus1,VPTSD,101
20,2,1.6245,0.6829,0.007,2.7808,1.3976,21.2284,1,1.0945,0.811,21.4455,0.5138,5,5,CSplus1,VPTSD,101
21,3,1.8045,0.4032,0.0037,1.4832,0.8086,21.3852,1,1.6145,0.5756,21.4831,0.3012,5,5,CSplus1,VPTSD,101
22,1,1.9045,0.1433,0.0012,0.4949,0.7918,21.3331,1,1.4945,0.1198,21.4217,0.1201,5,5,CSminus1,VPTSD,101
23,3,1.9345,0.326,0.0038,1.5063,0.8978,21.2369,1,1.6345,0.4291,21.3197,0.2596,5,5,CSplus1,VPTSD,101
24,4,1.9135,0.4372,0.0039,1.5465,1.8258,21.2297,2,1.4835,1.1532,21.3316,0.2712,5,5,CSminus1,VPTSD,101
25,1,1.7835,0.0628,0.0005,0.2131,0.3771,21.3513,1,1.6035,0.0386,21.4071,0.0386,5,5,CSplusUS1,VPTSD,101
26,1,1.8735,0.1138,0.0019,0.7647,1.0396,21.2152,2,1.4535,0.32,21.2804,0.1051,5,5,CSplus1,VPTSD,101
27,1,1.4735,0.0396,0.001,0.3953,0.5457,21.1961,2,1.0535,0.1269,21.2281,0.0291,5,5,CSminus1,VPTSD,101
28,2,1.9435,0.2289,0.0031,1.2446,1.0179,21.1857,1,1.6235,0.5115,21.2894,0.2274,5,5,CSplus1,VPTSD,101
29,2,1.8935,0.598,0.005,2.0014,1.123,21.2792,1,1.4435,0.4997,21.418,0.3603,5,5,CSplus1,VPTSD,101
30,2,2.0435,0.054,0.0005,0.1961,0.1567,21.3005,0,   NaN,0.0,21.377,0.0071,5,5,CSminus1,VPTSD,101
1,2,2.1355,4.587,0.0429,17.1493,14.8344,14.8335,3,1.5155,7.8307,16.8858,4.2893,5,5,CSplusUS1,HC,100
2,3,1.1965,4.0205,0.0314,12.5438,8.7496,17.8076,2,1.0065,1.3996,20.4551,1.2916,5,5,CSplus1,HC,100
3,2,1.5665,4.2117,0.0373,14.9261,10.4131,16.8132,1,1.2065,3.4776,18.9378,3.4776,5,5,CSminus1,HC,100
4,2,1.8265,4.5972,0.0394,15.7491,10.0363,16.1587,3,1.4465,3.3938,18.1597,3.1065,5,5,CSplusUS1,HC,100
5,3,1.0665,1.7404,0.0144,5.7761,4.0234,15.9522,1,0.8365,0.6139,17.7746,0.6139,5,5,CSminus1,HC,100
6,2,1.7465,3.7023,0.0293,11.7301,8.642,15.7881,2,1.3365,2.8309,17.3791,2.3509,5,5,CSplus1,HC,100
7,3,1.8265,3.258,0.0266,10.6267,6.8298,16.1007,3,1.4365,2.6275,17.2156,2.3708,5,5,CSplusUS1,HC,100
8,1,1.9765,1.0878,0.0093,3.7219,3.6518,15.3383,1,1.4765,0.8414,16.0926,0.8414,5,5,CSminus1,HC,100
9,2,1.6165,3.218,0.0232,9.2862,6.5555,15.2851,2,1.3965,2.2618,17.0493,1.0708,5,5,CSplus1,HC,100
10,2,1.6365,2.2837,0.0156,6.2338,4.7433,15.2816,2,1.2365,1.7373,16.1314,1.2038,5,5,CSminus1,HC,100
11,2,1.8165,3.563,0.0296,11.8223,7.5921,15.3195,4,1.3865,4.7436,16.3357,2.8381,5,5,CSplusUS1,HC,100
12,1,1.8365,1.6136,0.015,5.993,6.3521,15.3977,1,0.9465,1.4879,16.2683,1.4879,5,5,CSplus1,HC,100
13,1,2.2365,0.0203,0.0002,0.0777,1.3052,14.2965,0,   NaN,0.0,14.4321,0.0,5,5,CSminus1,HC,100
14,3,0.8465,3.7165,0.0313,12.5009,5.1846,14.8281,2,0.5365,3.2602,16.3127,2.7843,5,5,CSplus1,HC,100
15,2,1.6065,1.2774,0.0104,4.1549,5.1073,14.7764,1,1.2665,1.2265,15.5089,1.2265,5,5,CSminus1,HC,100
16,4,0.8065,3.9169,0.0308,12.3245,5.7438,15.3264,1,3.6165,0.6341,17.1138,2.2622,5,5,CSplus1,HC,100
17,3,2.0465,3.1047,0.029,11.6125,7.1313,14.6143,3,1.4965,4.9502,15.7904,2.4985,5,5,CSplusUS1,HC,100
18,3,0.5465,0.2109,0.0017,0.6925,0.8163,14.6607,2,3.1665,0.0574,15.0197,0.055,5,5,CSminus1,HC,100
19,2,2.3065,1.1776,0.0103,4.1007,3.6647,13.9425,1,1.9565,0.8146,14.6327,0.8146,5,5,CSminus1,HC,100
20,2,1.9765,2.509,0.0216,8.6526,5.6124,14.2503,1,1.4965,2.0935,15.2826,2.0935,5,5,CSplus1,HC,100
21,2,2.1365,4.4996,0.0345,13.7916,6.9021,14.0651,1,1.5865,3.5634,15.3155,3.2895,5,5,CSplus1,HC,100
22,2,1.7565,2.3433,0.0136,5.4576,4.454,14.3485,2,1.3465,1.8314,14.9574,1.0647,5,5,CSminus1,HC,100
23,2,2.0665,3.3417,0.028,11.218,6.915,14.8837,1,1.6265,2.7954,16.2251,2.7954,5,5,CSplus1,HC,100
24,1,2.5065,0.2771,0.0023,0.9145,1.266,14.3299,1,2.3065,0.1474,14.5112,0.1474,5,5,CSminus1,HC,100
25,4,2.0165,4.344,0.0351,14.0218,6.9502,14.6564,4,1.4465,4.2864,16.4442,3.0136,5,5,CSplusUS1,HC,100
26,2,1.9865,1.8587,0.0142,5.6977,4.9842,14.2786,2,1.6465,1.195,14.9432,1.0437,5,5,CSplus1,HC,100
27,1,3.6465,0.0209,0.0001,0.0585,0.1175,13.7256,0,   NaN,0.0,13.8394,0.0,5,5,CSminus1,HC,100
28,2,1.4765,2.3601,0.0168,6.7113,4.1114,13.4432,2,1.0165,1.8373,14.2081,1.1762,5,5,CSplus1,HC,100
29,2,2.2465,3.5567,0.0294,11.7517,7.0114,13.7839,1,1.7265,2.8585,15.0624,2.8547,5,5,CSplus1,HC,100
30,2,1.6465,0.8494,0.0071,2.8349,2.8929,14.0357,1,0.6265,0.767,14.5851,0.767,5,5,CSminus1,HC,100
1,3,2.0225,1.3661,0.0131,5.2244,4.793,11.8531,2,1.6825,1.0625,12.9491,1.0258,5,5,CSplusUS1,VCC,132
2,1,1.8325,0.5999,0.0062,2.4753,2.5381,12.2108,1,1.4925,0.4456,12.7607,0.4456,5,5,CSminus1,VCC,132
3,1,2.1825,0.5511,0.0049,1.9738,2.0036,11.9903,1,1.6125,0.4695,12.3785,0.4695,5,5,CSplus1,VCC,132
4,2,2.5425,0.3511,0.0029,1.1446,1.4193,12.0743,3,1.9225,0.514,12.2481,0.4503,5,5,CSplusUS1,VCC,132
5,3,1.6725,0.3432,0.0033,1.3352,1.0729,11.9944,1,1.1625,0.1899,12.2357,0.191,5,5,CSminus1,VCC,132
6,1,2.2425,0.1552,0.0014,0.5647,0.7249,11.7958,2,1.7225,0.1175,11.937,0.1173,5,5,CSplus1,VCC,132
7,2,1.7815,0.4783,0.0048,1.9072,1.4315,11.7664,1,1.1915,0.3196,12.0859,0.3196,5,5,CSplus1,VCC,132
8,1,2.0015,0.3429,0.0041,1.6393,1.404,11.6123,1,1.7015,0.2572,11.9625,0.3712,5,5,CSminus1,VCC,132
9,2,2.2415,0.2955,0.0024,0.9538,1.1135,11.6613,2,1.5015,0.4764,11.79,0.4185,5,5,CSplusUS1,VCC,132
10,2,2.0415,0.2196,0.0022,0.8991,0.6712,11.7747,1,1.9215,0.0592,12.0653,0.0599,5,5,CSminus1,VCC,132
11,3,2.0915,0.4272,0.0046,1.828,1.4981,11.7188,3,1.5515,1.76,11.916,0.5169,5,5,CSplusUS1,VCC,132
12,2,0.8815,0.338,0.0034,1.3719,0.9594,11.9003,1,1.5415,0.2417,12.164,0.2417,5,5,CSplus1,VCC,132
13,2,0.6815,0.7035,0.0054,2.156,1.7276,11.818,1,3.6415,0.3039,12.0918,0.2606,5,5,CSminus1,VCC,132
14,1,1.9815,0.5175,0.0054,2.154,1.8926,11.7616,1,1.2815,0.4505,12.1441,0.4812,5,5,CSplus1,VCC,132
15,2,1.0415,0.4537,0.0041,1.6331,1.6321,11.7509,1,0.9515,0.4389,12.0238,0.4389,5,5,CSminus1,VCC,132
16,3,2.3615,0.3148,0.003,1.2049,0.7904,11.6213,1,1.5815,0.223,11.7528,0.2237,5,5,CSminus1,VCC,132
17,2,2.1415,0.0442,0.0003,0.1262,0.285,11.5221,0,   NaN,0.0,11.5827,0.0068,5,5,CSplus1,VCC,132
18,2,2.2015,0.5089,0.0048,1.9314,1.6577,11.408,2,1.3515,0.6986,11.6335,0.6347,5,5,CSplusUS1,VCC,132
19,2,1.8415,0.0556,0.0002,0.0852,0.1751,11.7028,0,   NaN,0.0,11.8453,0.0021,5,5,CSminus1,VCC,132
20,2,2.1115,0.5046,0.0048,1.9238,1.0184,11.6016,1,1.6915,0.4272,11.7713,0.4228,5,5,CSplus1,VCC,132
21,1,2.1915,0.5215,0.0052,2.0956,1.7333,11.6047,1,1.5915,0.504,11.8731,0.504,5,5,CSplus1,VCC,132
22,5,0.5815,0.0728,0.0007,0.2856,0.2171,11.4425,0,   NaN,0.0,11.5357,0.0093,5,5,CSminus1,VCC,132
23,1,1.8615,0.6746,0.0074,2.9646,2.0309,11.339,1,1.4115,0.6703,11.6907,0.6723,5,5,CSplus1,VCC,132
24,2,2.0415,0.2919,0.0023,0.93,1.0928,11.3923,3,1.4615,0.4506,11.5327,0.3974,5,5,CSplusUS1,VCC,132
25,4,1.3315,0.1007,0.0009,0.3787,0.2419,11.4453,1,1.8115,0.0112,11.5257,0.0148,5,5,CSminus1,VCC,132
26,3,1.0315,0.4216,0.0042,1.661,0.9661,11.2959,1,1.9415,0.3838,11.4252,0.3529,5,5,CSplus1,VCC,132
27,3,2.3005,0.1632,0.0013,0.5244,0.4373,11.3129,1,2.1705,0.072,11.4161,0.0726,5,5,CSminus1,VCC,132
28,2,1.9005,0.1069,0.0013,0.5161,0.3252,11.1979,2,1.4305,0.0806,11.2888,0.1067,5,5,CSplus1,VCC,132
29,2,0.8505,0.3363,0.0033,1.3281,0.595,11.1397,1,0.5105,0.2763,11.3053,0.2763,5,5,CSplus1,VCC,132
30,1,1.8805,0.1532,0.0016,0.651,0.7095,11.118,1,1.6205,0.1312,11.2343,0.1312,5,5,CSminus1,VCC,132
1,2,2.8485,0.3572,0.0044,1.7553,2.0661,3.7799,3,1.2285,0.7869,3.9109,0.6642,5,5,CSplusUS1,VCC,185
2,3,0.9095,0.0836,0.0012,0.4899,0.2783,4.7986,1,1.5395,0.0744,4.9287,0.1152,5,5,CSminus1,VCC,185
3,3,2.6695,0.366,0.0047,1.8665,1.3965,5.093,1,1.7795,0.7969,5.2217,0.4167,5,5,CSplus1,VCC,185
4,2,1.9195,0.3526,0.0045,1.7988,1.9145,5.6358,2,1.2595,0.5978,5.8891,0.4653,5,5,CSplusUS1,VCC,185
5,0,   NaN,0.0,0.0001,0.0471,0.0482,5.9933,0,   NaN,0.0,6.0892,0.0021,5,5,CSminus1,VCC,185
6,2,1.9585,0.069,0.0008,0.3384,0.2713,5.8961,1,3.9385,0.0243,5.9119,0.021,5,5,CSplus1,VCC,185
7,1,4.2085,0.2129,0.0017,0.678,0.8947,5.7955,1,3.7485,0.218,5.8168,0.0832,5,5,CSplus1,VCC,185
8,1,1.8785,0.0783,0.0013,0.5351,0.4253,5.7753,2,1.3585,0.2227,5.8344,0.0716,5,5,CSminus1,VCC,185
9,2,1.0685,0.0845,0.0008,0.337,1.8493,5.6877,2,3.5385,0.2631,5.7495,0.2297,5,5,CSplusUS1,VCC,185
10,0,   NaN,0.0,0.0003,0.1026,0.0811,5.917,0,   NaN,0.0,6.0804,0.0004,5,5,CSminus1,VCC,185
11,1,3.5085,0.0414,0.0003,0.1184,1.5232,5.8039,2,2.7585,0.1984,5.8524,0.1884,5,5,CSplusUS1,VCC,185
12,0,   NaN,0.0,0.0001,0.0253,0.0636,6.1078,0,   NaN,0.0,6.2666,0.0021,5,5,CSplus1,VCC,185
13,2,2.2185,0.0803,0.001,0.396,0.2828,6.0304,0,   NaN,0.0,6.1167,0.0096,5,5,CSminus1,VCC,185
14,1,3.1685,0.0542,0.0008,0.3339,0.2255,5.9073,1,3.0385,0.0344,5.9296,0.0462,5,5,CSplus1,VCC,185
15,0,   NaN,0.0,0.0002,0.0807,0.0518,5.8281,0,   NaN,0.0,5.8539,0.0037,5,5,CSminus1,VCC,185
16,1,1.9175,0.016,0.0002,0.0883,0.0883,5.7289,0,   NaN,0.0,5.7388,0.0076,5,5,CSminus1,VCC,185
17,2,2.1175,0.0286,0.0005,0.2069,0.1924,5.6057,0,   NaN,0.0,5.6191,0.0104,5,5,CSplus1,VCC,185
18,2,1.9375,0.04,0.0001,0.042,1.2999,5.4959,1,3.5375,0.1789,5.5814,0.1789,5,5,CSplusUS1,VCC,185
19,0,   NaN,0.0,0.0,0.0,0.008,5.82,0,   NaN,0.0,5.92,0.0019,5,5,CSminus1,VCC,185
20,2,2.8475,0.0379,0.0004,0.1687,0.1318,5.7481,0,   NaN,0.0,5.7545,0.0136,5,5,CSplus1,VCC,185
21,0,   NaN,0.0,0.0005,0.1829,0.2499,5.6643,1,3.9175,0.0262,5.6705,0.015,5,5,CSplus1,VCC,185
22,1,2.0775,0.0217,0.0003,0.1289,0.1174,5.5929,0,   NaN,0.0,5.6188,0.0162,5,5,CSminus1,VCC,185
23,1,4.1675,0.1173,0.0011,0.4249,0.4688,5.5119,1,3.5975,0.1063,5.5207,0.0547,5,5,CSplus1,VCC,185
24,1,3.5075,0.0343,0.0004,0.1539,1.2574,5.4541,2,3.5275,0.1783,5.5002,0.1619,5,5,CSplusUS1,VCC,185
25,0,   NaN,0.0,0.0003,0.1071,0.0658,5.9234,0,   NaN,0.0,6.0896,0.0035,5,5,CSminus1,VCC,185
26,2,0.7065,0.1186,0.001,0.3865,0.3943,5.9103,1,3.8065,0.0941,5.9271,0.0303,5,5,CSplus1,VCC,185
27,0,   NaN,0.0,0.0,0.0094,0.0235,5.8431,0,   NaN,0.0,5.8659,0.0024,5,5,CSminus1,VCC,185
28,0,   NaN,0.0,0.0004,0.1742,0.3568,5.7509,1,4.3465,0.0884,5.7629,0.0086,5,5,CSplus1,VCC,185
29,0,   NaN,0.0,0.0001,0.023,0.1088,5.7083,0,   NaN,0.0,5.7168,0.0052,5,5,CSplus1,VCC,185
30,1,4.2865,0.0113,0.0001,0.0381,0.07,5.6381,0,   NaN,0.0,5.6456,0.0031,5,5,CSminus1,VCC,185
1,2,3.0815,1.4637,0.0293,11.7299,9.6391,12.927,2,1.8415,5.7312,13.2615,1.4695,5,5,CSplusUS1,HC,167
2,1,2.7115,1.3764,0.0257,10.291,7.015,17.8022,1,2.2415,1.4086,19.3029,1.0597,5,5,CSminus1,HC,167
3,1,2.6615,2.2023,0.05,20.0052,8.7462,18.8549,1,1.3015,2.3455,19.5783,1.8452,5,5,CSplus1,HC,167
4,2,2.7615,2.7164,0.0553,22.1161,17.3685,18.5997,2,1.9315,2.8151,19.4029,2.6149,5,5,CSplusUS1,HC,167
5,1,2.8315,2.3635,0.0487,19.4721,16.379,19.5208,1,2.2415,2.0629,20.6112,1.944,5,5,CSminus1,HC,167
6,1,2.5715,2.689,0.0556,22.2307,19.4163,19.209,1,2.0615,2.1817,20.8578,2.1335,5,5,CSplus1,HC,167
7,1,2.7615,2.0834,0.045,17.9902,10.5411,18.7948,1,1.5915,1.7297,20.0183,1.6078,5,5,CSplus1,HC,167
8,1,2.6215,1.5221,0.0315,12.6171,10.0948,18.7267,1,2.0515,1.1264,19.8889,1.1115,5,5,CSminus1,HC,167
9,3,0.9715,1.3923,0.0272,10.8656,5.4048,18.9949,4,0.5815,1.199,20.1146,1.1571,5,5,CSplusUS1,HC,167
10,1,3.4015,1.0787,0.0214,8.5758,6.4635,18.7356,1,3.0215,0.7189,19.4548,0.5497,5,5,CSminus1,HC,167
11,1,2.8415,1.7292,0.0357,14.2722,11.3051,18.5137,1,2.2815,1.4827,19.3687,1.3432,5,5,CSplusUS1,HC,167
12,1,2.6205,1.7397,0.0352,14.0694,9.8991,18.4588,1,2.1005,1.5225,19.3112,1.3632,5,5,CSplus1,HC,167
13,1,2.8405,0.8867,0.0189,7.5689,5.3212,18.4146,1,2.3005,0.5683,19.1768,0.5669,5,5,CSminus1,HC,167
14,1,2.6505,1.2122,0.0259,10.371,8.5095,18.33,1,2.1005,1.0798,19.0542,0.9858,5,5,CSplus1,HC,167
15,1,2.7605,0.8442,0.0174,6.9589,5.3844,18.0151,1,2.1305,0.7085,18.3626,0.6802,5,5,CSminus1,HC,167
16,1,2.5705,0.6309,0.0138,5.5119,2.8019,17.8496,1,1.7305,0.4953,18.2263,0.4701,5,5,CSminus1,HC,167
17,1,3.0605,0.7514,0.0151,6.0474,4.7444,17.6953,1,2.4805,0.6129,18.1665,0.5075,5,5,CSplus1,HC,167
18,2,2.4605,1.6467,0.0338,13.5148,9.9383,17.8085,6,1.9205,1.7364,18.4249,1.4814,5,5,CSplusUS1,HC,167
19,1,2.9505,0.3125,0.0052,2.0822,1.7354,17.9895,4,3.4605,0.0708,18.5909,0.0732,5,5,CSminus1,HC,167
20,3,1.3405,0.9214,0.0193,7.7279,4.6083,17.8304,1,1.3105,1.2078,18.148,0.8146,5,5,CSplus1,HC,167
21,1,2.7505,1.2091,0.0249,9.9473,8.3439,17.9548,1,2.2705,1.0853,18.5072,0.9863,5,5,CSplus1,HC,167
22,2,2.8605,0.0398,0.0004,0.1548,0.4049,17.7601,0,   NaN,0.0,17.9336,0.0068,5,5,CSminus1,HC,167
23,2,2.8005,0.7324,0.0143,5.7162,4.0002,17.7952,1,2.1605,0.7579,17.9932,0.5573,5,5,CSplus1,HC,167
24,2,3.0705,0.3201,0.0073,2.938,2.7264,17.8772,6,2.8505,0.3523,18.0169,0.2669,5,5,CSplusUS1,HC,167
25,1,2.8805,0.0728,0.0016,0.66,0.53,17.8823,0,   NaN,0.0,18.3946,0.0001,5,5,CSminus1,HC,167
26,1,2.8805,0.5932,0.0129,5.1754,3.7029,17.5632,1,2.1605,0.5181,17.887,0.5567,5,5,CSplus1,HC,167
