Event.Nr,CDA.nSCR,CDA.Latency,CDA.AmpSum,CDA.SCR,CDA.ISCR,CDA.PhasicMax,CDA.Tonic,TTP.nSCR,TTP.Latency,TTP.AmpSum,Global.Mean,Global.MaxDeflection,Event.NID,Event.Name,Condition,group,sub
47,0,   NaN,0.0,0.0001,0.0483,0.0295,15.7884,0,   NaN,0.0,15.7994,0.0017,5,5,CSplus2,VPTSD,592
48,0,   NaN,0.0,0.0001,0.0587,0.0489,15.7027,0,   NaN,0.0,15.7152,0.0032,5,5,CSminus2,VPTSD,592
49,0,   NaN,0.0,0.0,0.017,0.0187,15.643,0,   NaN,0.0,15.6493,0.0019,5,5,CSplus2,VPTSD,592
50,1,3.4145,0.0151,0.0001,0.0288,0.4922,15.5414,1,3.4345,0.152,15.5641,0.152,5,5,CSminusUS2,VPTSD,592
51,3,0.7255,0.0455,0.0007,0.2865,0.0893,15.7773,0,   NaN,0.0,16.1521,0.0007,5,5,CSminus2,VPTSD,592
52,0,   NaN,0.0,0.0001,0.0261,0.02,15.6603,0,   NaN,0.0,15.6642,0.0013,5,5,CSplus2,VPTSD,592
53,0,   NaN,0.0,0.0002,0.0888,0.0402,15.412,0,   NaN,0.0,15.4295,0.0019,5,5,CSminus2,VPTSD,592
54,0,   NaN,0.0,0.0001,0.0413,0.0258,15.303,0,   NaN,0.0,15.3162,0.0025,5,5,CSminus2,VPTSD,592
55,0,   NaN,0.0,0.0,0.0194,0.0176,15.2305,0,   NaN,0.0,15.2374,0.0021,5,5,CSplus2,VPTSD,592
56,1,3.3955,0.0143,0.0,0.0066,0.4613,15.1427,1,3.4355,0.1495,15.1661,0.1495,5,5,CSminusUS2,VPTSD,592
57,3,0.8455,0.0577,0.0009,0.3797,0.1347,15.4727,0,   NaN,0.0,15.8656,0.0002,5,5,CSplus2,VPTSD,592
58,0,   NaN,0.0,0.0,0.0132,0.0269,15.4146,0,   NaN,0.0,15.4218,0.0008,5,5,CSminus2,VPTSD,592
59,0,   NaN,0.0,0.0002,0.0963,0.0427,15.204,0,   NaN,0.0,15.2222,0.0016,5,5,CSplus2,VPTSD,592
60,0,   NaN,0.0,0.0001,0.033,0.0444,15.1219,0,   NaN,0.0,15.1345,0.0019,5,5,CSminus2,VPTSD,592
61,1,3.4055,0.0141,0.0001,0.0243,0.4766,15.0527,1,3.4355,0.1527,15.0857,0.1527,5,5,CSminusUS2,VPTSD,592
62,2,1.5955,0.0262,0.0009,0.3508,0.13,15.4324,0,   NaN,0.0,15.8044,0.0003,5,5,CSplus2,VPTSD,592
63,0,   NaN,0.0,0.0,0.0,0.0167,15.4249,0,   NaN,0.0,15.4313,0.0011,5,5,CSplus2,VPTSD,592
64,0,   NaN,0.0,0.0002,0.0616,0.0305,15.2479,0,   NaN,0.0,15.2602,0.0015,5,5,CSminus2,VPTSD,592
65,0,   NaN,0.0,0.0001,0.0402,0.0234,15.1598,0,   NaN,0.0,15.1706,0.0015,5,5,CSminus2,VPTSD,592
66,0,   NaN,0.0,0.0001,0.0219,0.0277,15.1012,0,   NaN,0.0,15.1072,0.0022,5,5,CSplus2,VPTSD,592
67,0,   NaN,0.0,0.0,0.0165,0.0319,15.042,0,   NaN,0.0,15.0458,0.0012,5,5,CSminus2,VPTSD,592
68,0,   NaN,0.0,0.0,0.0144,0.0301,14.973,0,   NaN,0.0,14.9764,0.0015,5,5,CSplus2,VPTSD,592
69,0,   NaN,0.0,0.0001,0.02,0.0261,14.8968,0,   NaN,0.0,14.9014,0.0014,5,5,CSminus2,VPTSD,592
31,1,3.2115,0.0205,0.0004,0.153,0.5274,2.3519,2,3.3415,0.1128,2.3881,0.0779,5,5,CSminusUS2,HC,153
32,0,   NaN,0.0,0.0,0.0018,0.0142,2.3699,0,   NaN,0.0,2.3768,0.001,5,5,CSplus2,HC,153
33,0,   NaN,0.0,0.0,0.0109,0.022,2.3654,0,   NaN,0.0,2.3676,0.002,5,5,CSminus2,HC,153
34,3,1.8815,0.0463,0.0004,0.1661,0.571,2.3255,2,3.3515,0.116,2.364,0.0777,5,5,CSminusUS2,HC,153
35,0,   NaN,0.0,0.0,0.0141,0.0285,2.3395,0,   NaN,0.0,2.3536,0.0009,5,5,CSplus2,HC,153
36,0,   NaN,0.0,0.0001,0.0288,0.0653,2.3467,0,   NaN,0.0,2.3521,0.006,5,5,CSminus2,HC,153
37,0,   NaN,0.0,0.0,0.002,0.0132,2.3521,0,   NaN,0.0,2.3537,0.0013,5,5,CSplus2,HC,153
38,0,   NaN,0.0,0.0,0.008,0.0129,2.3486,0,   NaN,0.0,2.3503,0.0009,5,5,CSminus2,HC,153
39,0,   NaN,0.0,0.0,0.0027,0.0147,2.3452,0,   NaN,0.0,2.3467,0.001,5,5,CSminus2,HC,153
40,0,   NaN,0.0,0.0,0.0063,0.0162,2.3416,0,   NaN,0.0,2.3426,0.0012,5,5,CSplus2,HC,153
41,2,2.4415,0.0317,0.0004,0.1548,0.562,2.3037,2,3.2915,0.1197,2.341,0.0844,5,5,CSminusUS2,HC,153
42,0,   NaN,0.0,0.0,0.0046,0.0224,2.3268,0,   NaN,0.0,2.3334,0.0008,5,5,CSminus2,HC,153
43,0,   NaN,0.0,0.0,0.0016,0.0094,2.3242,0,   NaN,0.0,2.325,0.0006,5,5,CSplus2,HC,153
44,4,1.2705,0.0639,0.0005,0.1968,0.6526,2.2706,2,3.3505,0.1302,2.317,0.0839,5,5,CSminusUS2,HC,153
45,0,   NaN,0.0,0.0,0.019,0.0281,2.2909,0,   NaN,0.0,2.3082,0.001,5,5,CSminus2,HC,153
46,0,   NaN,0.0,0.0,0.0049,0.0149,2.3018,0,   NaN,0.0,2.3031,0.0011,5,5,CSplus2,HC,153
47,0,   NaN,0.0,0.0,0.0035,0.0125,2.2995,0,   NaN,0.0,2.3008,0.0011,5,5,CSplus2,HC,153
48,0,   NaN,0.0,0.0,0.0063,0.0152,2.294,0,   NaN,0.0,2.2948,0.0014,5,5,CSminus2,HC,153
49,0,   NaN,0.0,0.0,0.0073,0.0154,2.2886,0,   NaN,0.0,2.29,0.0011,5,5,CSplus2,HC,153
50,2,3.2105,0.0351,0.0005,0.1803,0.5915,2.2572,2,3.2105,0.1249,2.2893,0.0885,5,5,CSminusUS2,HC,153
51,0,   NaN,0.0,0.0001,0.0461,0.0265,2.2618,0,   NaN,0.0,2.2796,0.0008,5,5,CSminus2,HC,153
52,0,   NaN,0.0,0.0,0.0077,0.0113,2.2672,0,   NaN,0.0,2.2682,0.0006,5,5,CSplus2,HC,153
53,0,   NaN,0.0,0.0,0.0061,0.0134,2.2598,0,   NaN,0.0,2.2619,0.001,5,5,CSminus2,HC,153
54,0,   NaN,0.0,0.0,0.0053,0.016,2.259,0,   NaN,0.0,2.2603,0.001,5,5,CSminus2,HC,153
55,0,   NaN,0.0,0.0,0.0088,0.0137,2.2515,0,   NaN,0.0,2.2523,0.0009,5,5,CSplus2,HC,153
56,2,3.1995,0.0363,0.0005,0.1804,0.6323,2.21,2,3.3195,0.1308,2.2546,0.0882,5,5,CSminusUS2,HC,153
57,0,   NaN,0.0,0.0,0.0065,0.016,2.2389,0,   NaN,0.0,2.2463,0.0011,5,5,CSplus2,HC,153
58,0,   NaN,0.0,0.0,0.007,0.0196,2.2386,0,   NaN,0.0,2.2399,0.0012,5,5,CSminus2,HC,153
59,0,   NaN,0.0,0.0,0.0083,0.0121,2.2399,0,   NaN,0.0,2.2424,0.0014,5,5,CSplus2,HC,153
60,0,   NaN,0.0,0.0,0.0083,0.0163,2.2374,0,   NaN,0.0,2.2381,0.001,5,5,CSminus2,HC,153
61,4,0.9495,0.0666,0.0005,0.2001,0.6654,2.1864,2,3.3495,0.1354,2.235,0.0875,5,5,CSminusUS2,HC,153
62,0,   NaN,0.0,0.0,0.0065,0.0131,2.2195,0,   NaN,0.0,2.2282,0.002,5,5,CSplus2,HC,153
63,0,   NaN,0.0,0.0,0.0076,0.0167,2.2246,0,   NaN,0.0,2.2259,0.0019,5,5,CSplus2,HC,153
64,0,   NaN,0.0,0.0,0.0047,0.0141,2.2219,0,   NaN,0.0,2.223,0.0018,5,5,CSminus2,HC,153
65,0,   NaN,0.0,0.0,0.0032,0.017,2.2163,0,   NaN,0.0,2.2175,0.0011,5,5,CSminus2,HC,153
66,0,   NaN,0.0,0.0,0.0076,0.0121,2.2125,0,   NaN,0.0,2.2142,0.0011,5,5,CSplus2,HC,153
67,0,   NaN,0.0,0.0,0.0062,0.0124,2.2122,0,   NaN,0.0,2.2141,0.002,5,5,CSminus2,HC,153
68,0,   NaN,0.0,0.0,0.0104,0.0158,2.2097,0,   NaN,0.0,2.211,0.0011,5,5,CSplus2,HC,153
69,0,   NaN,0.0,0.0,0.0053,0.0138,2.2073,0,   NaN,0.0,2.2087,0.0009,5,5,CSminus2,HC,153
31,1,3.5715,0.027,0.0002,0.0881,0.621,5.3659,1,3.5315,0.1453,5.4004,0.1453,5,5,CSminusUS2,VPTSD,144
32,0,   NaN,0.0,0.0003,0.1008,0.0464,5.4761,0,   NaN,0.0,5.6949,0.0001,5,5,CSplus2,VPTSD,144
33,1,3.6115,0.0142,0.0003,0.1397,0.0972,5.5364,0,   NaN,0.0,5.5498,0.0158,5,5,CSminus2,VPTSD,144
34,0,   NaN,0.0,0.0001,0.0593,0.0405,5.4461,0,   NaN,0.0,5.4536,0.0012,5,5,CSplus2,VPTSD,144
35,1,3.5815,0.0281,0.0004,0.162,0.6379,5.3189,1,3.5315,0.1469,5.3578,0.1469,5,5,CSminusUS2,VPTSD,144
36,0,   NaN,0.0,0.0003,0.1196,0.0474,5.441,0,   NaN,0.0,5.6592,0.0,5,5,CSminus2,VPTSD,144
37,0,   NaN,0.0,0.0,0.0192,0.0239,5.4845,0,   NaN,0.0,5.5011,0.0011,5,5,CSplus2,VPTSD,144
38,0,   NaN,0.0,0.0001,0.023,0.0241,5.4079,0,   NaN,0.0,5.4119,0.0013,5,5,CSminus2,VPTSD,144
39,0,   NaN,0.0,0.0001,0.0257,0.0308,5.3218,0,   NaN,0.0,5.3246,0.001,5,5,CSminus2,VPTSD,144
40,0,   NaN,0.0,0.0003,0.1099,0.0494,5.2528,0,   NaN,0.0,5.2658,0.0019,5,5,CSplus2,VPTSD,144
41,0,   NaN,0.0,0.0,0.0189,0.0152,5.1842,0,   NaN,0.0,5.1923,0.0007,5,5,CSminus2,VPTSD,144
42,1,3.5715,0.0306,0.0003,0.1258,0.6695,5.0928,1,3.5315,0.149,5.1124,0.149,5,5,CSminusUS2,VPTSD,144
43,1,4.1715,0.0223,0.0006,0.2548,0.0985,5.3965,0,   NaN,0.0,5.7787,0.0001,5,5,CSplus2,VPTSD,144
44,1,3.5725,0.0196,0.0,0.0,0.5222,5.5142,1,3.5325,0.1365,5.551,0.1365,5,5,CSminusUS2,VPTSD,144
45,0,   NaN,0.0,0.0005,0.212,0.0786,5.6182,0,   NaN,0.0,5.8595,0.0001,5,5,CSminus2,VPTSD,144
46,0,   NaN,0.0,0.0,0.0,0.0242,5.6585,0,   NaN,0.0,5.6723,0.0013,5,5,CSplus2,VPTSD,144
47,0,   NaN,0.0,0.0001,0.0475,0.0326,5.5961,0,   NaN,0.0,5.6071,0.0011,5,5,CSplus2,VPTSD,144
48,0,   NaN,0.0,0.0001,0.0262,0.02,5.5174,0,   NaN,0.0,5.5227,0.0011,5,5,CSminus2,VPTSD,144
49,0,   NaN,0.0,0.0001,0.054,0.0354,5.4404,0,   NaN,0.0,5.4467,0.0015,5,5,CSplus2,VPTSD,144
50,1,3.5725,0.0336,0.0005,0.21,0.6686,5.3551,1,3.5225,0.141,5.3801,0.141,5,5,CSminusUS2,VPTSD,144
51,0,   NaN,0.0,0.0002,0.0687,0.0734,5.6248,0,   NaN,0.0,5.9487,0.0,5,5,CSminus2,VPTSD,144
52,0,   NaN,0.0,0.0,0.0,0.0185,5.6863,0,   NaN,0.0,5.7113,0.001,5,5,CSplus2,VPTSD,144
53,0,   NaN,0.0,0.0001,0.0442,0.0373,5.5776,0,   NaN,0.0,5.5809,0.0009,5,5,CSminus2,VPTSD,144
54,0,   NaN,0.0,0.0002,0.0862,0.0486,5.4544,0,   NaN,0.0,5.4658,0.0085,5,5,CSminus2,VPTSD,144
55,0,   NaN,0.0,0.0001,0.0265,0.0244,5.3628,0,   NaN,0.0,5.3735,0.0009,5,5,CSplus2,VPTSD,144
56,1,3.5725,0.0258,0.0002,0.0845,0.604,5.2543,1,3.5325,0.1399,5.2858,0.1399,5,5,CSminusUS2,VPTSD,144
57,0,   NaN,0.0,0.0001,0.0438,0.0258,5.3059,0,   NaN,0.0,5.4764,0.0,5,5,CSplus2,VPTSD,144
58,0,   NaN,0.0,0.0,0.0,0.0136,5.3178,0,   NaN,0.0,5.3333,0.0009,5,5,CSminus2,VPTSD,144
59,0,   NaN,0.0,0.0001,0.0361,0.0258,5.2243,0,   NaN,0.0,5.2277,0.0007,5,5,CSplus2,VPTSD,144
60,0,   NaN,0.0,0.0002,0.069,0.0514,5.133,0,   NaN,0.0,5.141,0.0023,5,5,CSminus2,VPTSD,144
61,0,   NaN,0.0,0.0,0.0,0.0215,5.0557,0,   NaN,0.0,5.0618,0.0006,5,5,CSminus2,VPTSD,144
62,0,   NaN,0.0,0.0001,0.0242,0.027,4.9743,0,   NaN,0.0,4.9797,0.0008,5,5,CSplus2,VPTSD,144
63,0,   NaN,0.0,0.0001,0.0225,0.0235,4.9036,0,   NaN,0.0,4.9094,0.0007,5,5,CSplus2,VPTSD,144
64,1,3.5625,0.0273,0.0002,0.0649,0.6116,4.824,1,3.5225,0.1395,4.8451,0.1395,5,5,CSminusUS2,VPTSD,144
65,0,   NaN,0.0,0.0003,0.1156,0.0428,4.8999,0,   NaN,0.0,5.0662,0.0,5,5,CSplus2,VPTSD,144
66,0,   NaN,0.0,0.0,0.0,0.016,4.9248,0,   NaN,0.0,4.9373,0.0002,5,5,CSminus2,VPTSD,144
67,1,4.0525,0.0159,0.0003,0.1039,0.091,4.8485,0,   NaN,0.0,4.852,0.0083,5,5,CSminus2,VPTSD,144
68,0,   NaN,0.0,0.0001,0.0242,0.0299,4.7807,0,   NaN,0.0,4.7901,0.0007,5,5,CSplus2,VPTSD,144
69,0,   NaN,0.0,0.0001,0.0478,0.0293,4.7138,0,   NaN,0.0,4.7288,0.0005,5,5,CSminus2,VPTSD,144
31,1,3.4945,0.0823,0.0004,0.1434,3.5258,10.926,3,3.5245,0.4472,10.9542,0.3577,5,5,CSminusUS2,VCC,178
32,3,0.5845,0.6075,0.0081,3.2468,2.2457,12.7356,1,2.0045,0.0275,14.5297,0.0275,5,5,CSplus2,VCC,178
33,1,2.1145,0.0774,0.0011,0.4224,0.9313,12.9954,2,2.1045,0.2016,13.0404,0.0457,5,5,CSminus2,VCC,178
34,1,3.9045,0.0235,0.0003,0.1177,0.1458,12.498,0,   NaN,0.0,12.5215,0.0027,5,5,CSplus2,VCC,178
35,2,0.6245,0.0705,0.0,0.0,3.0312,12.0147,3,3.5245,0.3724,12.0855,0.3258,5,5,CSminusUS2,VCC,178
36,2,1.4745,0.0568,0.0013,0.5069,0.3098,12.7633,0,   NaN,0.0,13.3741,0.0,5,5,CSminus2,VCC,178
37,0,   NaN,0.0,0.0003,0.1105,0.0556,12.4462,0,   NaN,0.0,12.455,0.0003,5,5,CSplus2,VCC,178
38,1,4.0235,0.0433,0.0007,0.2765,0.2138,11.9211,0,   NaN,0.0,11.9536,0.0057,5,5,CSminus2,VCC,178
39,0,   NaN,0.0,0.0007,0.2795,0.534,11.5709,1,4.1935,0.0795,11.6057,0.006,5,5,CSminus2,VCC,178
40,0,   NaN,0.0,0.0,0.0,0.0591,11.3425,0,   NaN,0.0,11.3552,0.0006,5,5,CSplus2,VCC,178
41,0,   NaN,0.0,0.0002,0.0726,0.0487,11.0597,0,   NaN,0.0,11.0646,0.0017,5,5,CSminus2,VCC,178
42,1,3.4835,0.0571,0.0,0.0,3.0105,10.658,3,3.5235,0.5356,10.8089,0.3395,5,5,CSminusUS2,VCC,178
43,2,2.0435,0.0254,0.0006,0.2598,0.1303,11.9996,0,   NaN,0.0,12.5121,0.0,5,5,CSplus2,VCC,178
44,1,3.4935,0.0521,0.0,0.0,2.9609,11.7881,4,3.5235,0.5533,11.9124,0.3278,5,5,CSminusUS2,VCC,178
45,0,   NaN,0.0,0.0,0.0046,0.0356,12.7594,0,   NaN,0.0,13.1018,0.0,5,5,CSminus2,VCC,178
46,0,   NaN,0.0,0.0004,0.1406,0.0612,12.3277,0,   NaN,0.0,12.341,0.0003,5,5,CSplus2,VCC,178
47,0,   NaN,0.0,0.0003,0.135,0.068,11.8543,0,   NaN,0.0,11.8859,0.0023,5,5,CSplus2,VCC,178
48,0,   NaN,0.0,0.0,0.0,0.0206,11.565,0,   NaN,0.0,11.5828,0.0012,5,5,CSminus2,VCC,178
49,0,   NaN,0.0,0.0001,0.0391,0.0278,11.2611,0,   NaN,0.0,11.2695,0.0009,5,5,CSplus2,VCC,178
50,2,1.0425,0.0722,0.0,0.0,3.213,10.8929,3,3.5225,0.3739,10.9951,0.3257,5,5,CSminusUS2,VCC,178
51,5,1.3225,0.1388,0.0025,1.0129,0.4758,12.4737,0,   NaN,0.0,13.9319,0.0,5,5,CSminus2,VCC,178
52,0,   NaN,0.0,0.0001,0.0291,0.063,12.5546,0,   NaN,0.0,12.5601,0.0016,5,5,CSplus2,VCC,178
53,1,2.8125,0.0108,0.0005,0.1922,0.2084,11.953,0,   NaN,0.0,11.9943,0.0012,5,5,CSminus2,VCC,178
54,0,   NaN,0.0,0.0001,0.0564,0.0367,11.6365,0,   NaN,0.0,11.6781,0.0017,5,5,CSminus2,VCC,178
55,0,   NaN,0.0,0.0001,0.0401,0.0408,11.3569,0,   NaN,0.0,11.3644,0.003,5,5,CSplus2,VCC,178
56,1,3.4925,0.0773,0.0002,0.0602,3.3555,11.1266,3,3.5225,0.3637,11.1778,0.3334,5,5,CSminusUS2,VCC,178
57,4,0.6325,0.0709,0.001,0.3809,0.1636,12.3793,0,   NaN,0.0,12.8319,0.0,5,5,CSplus2,VCC,178
58,0,   NaN,0.0,0.0004,0.1605,0.0689,12.039,0,   NaN,0.0,12.0564,0.0027,5,5,CSminus2,VCC,178
59,0,   NaN,0.0,0.0002,0.0882,0.051,11.6555,0,   NaN,0.0,11.7117,0.0009,5,5,CSplus2,VCC,178
60,2,2.0415,1.0826,0.0093,3.7153,5.2458,11.4277,2,2.0015,1.1094,11.4614,0.4478,5,5,CSminus2,VCC,178
61,1,1.8415,0.2315,0.0028,1.1385,1.3735,11.7229,1,1.4115,0.198,11.9908,0.1984,5,5,CSminus2,VCC,178
62,1,1.9815,0.0727,0.0008,0.339,0.3915,11.6262,1,1.6815,0.0403,11.6832,0.0403,5,5,CSplus2,VCC,178
63,0,   NaN,0.0,0.0,0.0163,0.057,11.3892,0,   NaN,0.0,11.3944,0.0026,5,5,CSplus2,VCC,178
64,1,3.4815,0.066,0.0002,0.0676,3.3133,11.0896,4,3.5215,0.5662,11.1735,0.3604,5,5,CSminusUS2,VCC,178
65,4,1.2815,0.1547,0.0022,0.8815,0.3448,12.5955,0,   NaN,0.0,13.5718,0.0,5,5,CSplus2,VCC,178
66,2,1.8715,0.2916,0.0038,1.5382,1.3481,12.5557,1,1.4615,0.1954,12.7034,0.1994,5,5,CSminus2,VCC,178
67,2,1.8915,2.223,0.0281,11.2453,11.5358,12.3845,0,   NaN,0.0,14.2936,2.1342,5,5,CSminus2,VCC,178
68,1,1.9205,0.1485,0.0013,0.5245,0.9636,12.7739,1,1.6705,0.0972,12.9314,0.0972,5,5,CSplus2,VCC,178
69,1,3.4405,0.1257,0.002,0.8066,0.8016,12.2272,1,3.1605,0.6133,12.2605,0.1004,5,5,CSminus2,VCC,178
31,1,3.2305,0.042,0.0005,0.188,1.6673,14.1736,3,3.2905,0.1734,14.1817,0.1226,5,5,CSminusUS2,VCC,63
32,2,2.4405,0.7085,0.0078,3.1109,2.7624,14.6582,1,2.2605,0.7207,15.1476,0.2899,5,5,CSplus2,VCC,63
33,2,2.1605,1.165,0.0136,5.4412,2.8003,14.8141,1,1.5805,0.9336,15.1137,0.7452,5,5,CSminus2,VCC,63
34,2,3.2805,0.4433,0.0058,2.3002,3.8875,14.8008,3,2.7205,2.2765,14.9153,0.3542,5,5,CSminusUS2,VCC,63
35,0,   NaN,0.0,0.0001,0.0221,0.2136,15.0888,0,   NaN,0.0,15.2894,0.0003,5,5,CSplus2,VCC,63
36,2,2.4505,0.3456,0.0048,1.9266,1.6426,14.8268,1,1.9705,0.2896,14.9491,0.2896,5,5,CSminus2,VCC,63
37,2,2.4005,0.3978,0.006,2.3988,1.4109,14.6725,1,1.6205,0.3509,14.8443,0.3311,5,5,CSplus2,VCC,63
38,2,2.2305,0.0409,0.0006,0.2457,0.2306,14.4867,0,   NaN,0.0,14.5008,0.0086,5,5,CSminus2,VCC,63
39,3,2.6205,0.6007,0.0085,3.4047,2.0103,14.2773,1,2.3405,1.0285,14.4068,0.4743,5,5,CSminus2,VCC,63
40,4,1.8805,0.217,0.0031,1.235,0.8742,14.4051,2,2.1305,0.3326,14.4781,0.1725,5,5,CSplus2,VCC,63
41,2,3.1605,0.1658,0.002,0.8058,1.8618,14.2262,4,2.7105,0.3168,14.2561,0.1481,5,5,CSminusUS2,VCC,63
42,4,1.5905,0.1871,0.0028,1.1342,0.6816,14.501,2,2.2705,0.0394,14.8574,0.0396,5,5,CSminus2,VCC,63
43,2,2.3205,0.0502,0.0008,0.3372,0.222,14.4026,0,   NaN,0.0,14.435,0.0026,5,5,CSplus2,VCC,63
44,2,1.3705,0.1239,0.0009,0.3574,2.2937,14.1536,5,1.4105,0.2989,14.187,0.1797,5,5,CSminusUS2,VCC,63
45,5,1.0005,0.2565,0.0037,1.4901,1.0545,14.5735,1,2.5905,0.0769,14.9689,0.0803,5,5,CSminus2,VCC,63
46,2,2.3505,0.115,0.0016,0.6567,0.5944,14.4527,2,2.2805,0.0597,14.5209,0.0612,5,5,CSplus2,VCC,63
47,3,2.3205,0.0441,0.0006,0.2388,0.2906,14.1401,1,3.3105,0.0136,14.1564,0.0244,5,5,CSplus2,VCC,63
48,5,1.1005,0.5723,0.0047,1.8874,2.0812,14.091,3,1.0505,0.7266,14.1527,0.2028,5,5,CSminus2,VCC,63
49,0,   NaN,0.0,0.0,0.0,0.2486,14.0559,1,3.0605,0.0107,14.1202,0.0107,5,5,CSplus2,VCC,63
50,2,2.2705,0.2352,0.0038,1.5313,2.1022,13.9938,4,1.7305,2.2428,14.1297,0.3117,5,5,CSminusUS2,VCC,63
51,0,   NaN,0.0,0.0001,0.0294,0.0943,14.3671,0,   NaN,0.0,14.6258,0.0,5,5,CSminus2,VCC,63
52,0,   NaN,0.0,0.0003,0.1001,0.1521,14.0828,0,   NaN,0.0,14.0962,0.0037,5,5,CSplus2,VCC,63
53,2,3.8505,0.1302,0.0018,0.7144,0.6359,13.7826,1,3.3505,0.4672,13.8183,0.0714,5,5,CSminus2,VCC,63
54,3,2.3405,0.5019,0.0041,1.6384,1.4174,13.8067,2,2.2605,0.5455,13.8816,0.2045,5,5,CSminus2,VCC,63
55,2,2.5005,0.1618,0.0014,0.5483,0.7466,13.8552,1,3.8005,0.1218,13.8784,0.035,5,5,CSplus2,VCC,63
56,2,3.2205,0.0753,0.0,0.0076,1.852,13.6921,4,3.2305,0.2488,13.7043,0.1425,5,5,CSminusUS2,VCC,63
57,2,1.1205,0.7775,0.0101,4.0206,2.7558,14.1306,1,2.6805,0.6417,14.6572,0.4629,5,5,CSplus2,VCC,63
58,2,2.7905,0.0404,0.0018,0.7199,1.3405,14.2409,2,3.2105,0.5795,14.2605,0.0592,5,5,CSminus2,VCC,63
59,1,3.7405,0.2932,0.0047,1.8734,1.1953,14.1188,1,2.3605,0.4604,14.2052,0.2507,5,5,CSplus2,VCC,63
60,2,2.8605,0.3901,0.0084,3.3647,2.0943,14.0707,1,2.0405,1.2089,14.1828,0.4622,5,5,CSminus2,VCC,63
61,3,3.1705,0.1804,0.0023,0.9223,3.1303,14.171,4,3.0605,2.3164,14.2757,0.2345,5,5,CSminusUS2,VCC,63
62,0,   NaN,0.0,0.0004,0.1523,0.0962,14.4561,0,   NaN,0.0,14.7778,0.0,5,5,CSplus2,VCC,63
63,2,2.6915,0.2197,0.0032,1.2895,0.9867,14.3449,1,2.1315,0.1541,14.4408,0.1565,5,5,CSplus2,VCC,63
64,2,2.3115,0.0534,0.0008,0.3135,0.3098,14.1164,1,2.2815,0.0279,14.1415,0.0327,5,5,CSminus2,VCC,63
65,2,2.7915,0.0994,0.0023,0.9139,0.9198,13.9887,1,2.1915,0.8714,14.02,0.1228,5,5,CSminus2,VCC,63
66,2,2.7415,0.2761,0.0037,1.4782,0.6876,14.0312,1,2.0515,0.1946,14.1778,0.1721,5,5,CSplus2,VCC,63
67,1,3.4515,0.0618,0.0016,0.6579,0.4679,13.8761,1,2.9315,0.2381,13.8953,0.0657,5,5,CSminus2,VCC,63
68,0,   NaN,0.0,0.0,0.0,0.0861,13.719,0,   NaN,0.0,13.7348,0.0006,5,5,CSplus2,VCC,63
69,1,2.2915,0.025,0.0021,0.8528,0.7139,13.593,1,2.2415,0.371,13.618,0.1086,5,5,CSminus2,VCC,63
31,2,1.0265,0.0571,0.0004,0.1482,0.6093,7.5842,1,3.5365,0.2696,7.6701,0.2696,5,5,CSminusUS2,VCC,124
32,3,0.9865,0.06,0.0004,0.1584,0.117,8.2416,0,   NaN,0.0,8.6423,0.0,5,5,CSplus2,VCC,124
33,1,2.3165,0.0688,0.0005,0.1855,0.3169,8.0707,1,1.8765,0.0542,8.1064,0.0616,5,5,CSminus2,VCC,124
34,2,2.2265,0.063,0.0001,0.0493,0.3885,8.1183,2,1.8065,0.2878,8.2355,0.2522,5,5,CSminusUS2,VCC,124
35,2,2.1665,0.0734,0.0008,0.3272,0.2692,8.2981,1,1.8165,0.0171,8.4761,0.0218,5,5,CSplus2,VCC,124
36,2,2.2965,0.1522,0.0015,0.6193,0.3213,8.0319,1,1.6065,0.0549,8.0877,0.0639,5,5,CSminus2,VCC,124
37,0,   NaN,0.0,0.0001,0.035,0.0376,7.8436,0,   NaN,0.0,7.875,0.0034,5,5,CSplus2,VCC,124
38,1,2.2465,0.0877,0.0007,0.2744,0.4221,7.8556,1,1.5765,0.0806,7.9525,0.0806,5,5,CSminus2,VCC,124
39,1,2.3365,0.0323,0.0007,0.2818,0.2492,7.9082,1,4.3965,0.0359,8.0341,0.0031,5,5,CSminus2,VCC,124
40,2,2.0565,0.8774,0.0095,3.7822,2.7162,7.7978,2,1.2165,0.7377,8.2113,0.7142,5,5,CSplus2,VCC,124
41,2,1.9365,0.086,0.0002,0.0626,0.3666,7.8984,2,1.3965,0.3374,8.0194,0.2578,5,5,CSminusUS2,VCC,124
42,0,   NaN,0.0,0.0,0.0,0.0766,8.3714,0,   NaN,0.0,8.4875,0.0033,5,5,CSminus2,VCC,124
43,1,2.0565,0.1798,0.0018,0.7285,0.7522,8.1244,1,1.3165,0.1625,8.2384,0.1625,5,5,CSplus2,VCC,124
44,2,2.2865,0.5243,0.006,2.4027,2.0271,8.0496,3,1.3965,3.151,8.3087,0.64,5,5,CSminusUS2,VCC,124
45,1,3.0965,0.1169,0.0011,0.4492,0.4952,8.3017,1,2.4865,0.073,8.5244,0.073,5,5,CSminus2,VCC,124
46,0,   NaN,0.0,0.0001,0.0203,0.0437,8.0016,0,   NaN,0.0,8.0169,0.0024,5,5,CSplus2,VCC,124
47,2,2.2265,0.0332,0.0003,0.1133,0.102,7.8219,0,   NaN,0.0,7.8426,0.0135,5,5,CSplus2,VCC,124
